id;mmsi;imo;vessel_name;callsign;vessel_type;vessel_type_code;vessel_type_cargo;vessel_class;length;width;flag_country;flag_code;destination;eta;draught;longitude;latitude;sog;cog;rot;heading;nav_status;nav_status_code;source;ts_pos_utc;ts_static_utc;ts_eta;ts_insert_utc;registry_name;registry_name_en;vessel_type_main;vessel_type_sub;message_type 
790864678;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;55.1733716666667;81.2990233333333;6;184.100006103516;0;182;Under Way Using Engine;0;S-AIS;19.08.2019 10:00:36;18.08.2019 23:52:02;22.08.2019 04:00:00;19.08.2019 10:01:13;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
790898180;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;55.6466666666667;81.1583333333333;5;194;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 10:10:21;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 10:10:40;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
790908819;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;55.1751516666667;81.2876216666667;5;176.100006103516;0;177;Under Way Using Engine;0;S-AIS;19.08.2019 10:07:17;18.08.2019 23:52:02;22.08.2019 04:00:00;19.08.2019 10:07:47;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
790974973;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;55.1896133333333;81.2498533333333;6;176.5;0;176;Under Way Using Engine;0;S-AIS;19.08.2019 10:29:27;18.08.2019 23:52:02;22.08.2019 04:00:00;19.08.2019 10:29:49;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
790978850;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;55.7066666666667;81.14;4;144;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 10:28:24;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 10:28:47;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
791050553;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;55.875;81.155;6;39;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 10:49:21;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 10:49:33;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
791073066;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;55.1998566666667;81.2322533333333;6;174;0;176;Under Way Using Engine;0;S-AIS;19.08.2019 10:40:56;18.08.2019 23:52:02;22.08.2019 04:00:00;19.08.2019 10:41:37;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
791087758;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;55.23683;81.223745;1;351.700012207031;0;319;Under Way Using Engine;0;S-AIS;19.08.2019 11:01:37;18.08.2019 23:52:02;22.08.2019 04:00:00;19.08.2019 11:01:59;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
791097233;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;55.9333333333333;81.1633333333333;2;47;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 10:58:20;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 10:58:43;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
791122860;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;55.2317283333333;81.226475;0;0;0;319;Under Way Using Engine;0;S-AIS;19.08.2019 11:09:37;18.08.2019 23:52:02;22.08.2019 04:00:00;19.08.2019 11:09:55;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
791206690;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.0166666666667;81.165;2;72;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 11:25:20;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 11:25:44;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
791222818;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;55.25727;81.2310033333333;9;100.199996948242;0;108;Under Way Using Engine;0;S-AIS;19.08.2019 11:15:50;18.08.2019 23:52:02;22.08.2019 04:00:00;19.08.2019 11:16:04;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;3
791230448;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.0983333333333;81.1716666666667;2;29;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 11:49:23;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 11:49:54;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
791234980;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;55.45535;81.1971016666667;7;117.300003051758;0;116;Under Way Using Engine;0;S-AIS;19.08.2019 11:48:08;18.08.2019 23:52:02;22.08.2019 04:00:00;19.08.2019 11:48:28;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;3
791279553;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;55.5561633333333;81.1975966666667;2;8.39999961853027;0;14;Under Way Using Engine;0;S-AIS;19.08.2019 12:04:26;18.08.2019 23:52:02;22.08.2019 04:00:00;19.08.2019 12:04:49;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
791279658;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.1;81.1716666666667;0;277;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 12:04:24;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 12:04:49;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
791355739;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;55.5570466666667;81.1993066666667;0;0;0;29;Under Way Using Engine;0;S-AIS;19.08.2019 12:21:24;18.08.2019 23:52:02;22.08.2019 04:00:00;19.08.2019 12:21:37;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
791358973;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.1000366666667;81.1721783333333;0;95.3000030517578;0;123;Under Way Using Engine;0;S-AIS;19.08.2019 12:19:38;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 12:19:56;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
791381878;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;55.6452466666667;81.173375;16;109.699996948242;0;109;Under Way Using Engine;0;S-AIS;19.08.2019 12:44:52;18.08.2019 23:52:02;22.08.2019 04:00:00;19.08.2019 12:45:22;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
791386679;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.1019383333333;81.1725833333333;0;317.799987792969;0;136;Under Way Using Engine;0;S-AIS;19.08.2019 12:42:58;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 12:43:12;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
791417661;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.1033333333333;81.1733333333333;0;107;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 13:04:20;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 13:04:32;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
791429851;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;56.0401983333333;81.1514733333333;18;108.800003051758;0;108;Under Way Using Engine;0;S-AIS;19.08.2019 12:57:53;18.08.2019 23:52:02;22.08.2019 04:00:00;19.08.2019 12:58:04;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
791443369;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.1033333333333;81.1716666666667;0;176;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 13:28:24;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 13:28:55;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
791448385;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;56.8740566666667;81.1057566666667;18;113.300003051758;0;113;Under Way Using Engine;0;S-AIS;19.08.2019 13:26:48;18.08.2019 23:52:02;22.08.2019 04:00:00;19.08.2019 13:27:08;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;3
791476394;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.1533333333333;81.17;3;92;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 13:40:20;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 13:40:37;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
791481927;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;57.2492283333333;81.083435;18;96.6999969482422;0;96;Under Way Using Engine;0;S-AIS;19.08.2019 13:38:40;18.08.2019 23:52:02;22.08.2019 04:00:00;19.08.2019 13:38:57;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
791518077;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.1933333333333;81.17;3;93;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 13:46:24;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 13:46:35;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
791519000;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;57.495455;81.0791016666667;18;96.8000030517578;0;96;Under Way Using Engine;0;S-AIS;19.08.2019 13:46:04;18.08.2019 23:52:02;22.08.2019 04:00:00;19.08.2019 13:46:17;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
791541814;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.26546;81.1716216666667;0;38.0999984741211;0;105;Under Way Using Engine;0;S-AIS;19.08.2019 14:01:48;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 14:02:04;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
791543982;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;57.8327283333333;81.0927616666667;13;27.8999996185303;0;26;Under Way Using Engine;0;S-AIS;19.08.2019 14:01:10;18.08.2019 23:52:02;22.08.2019 04:00:00;19.08.2019 14:01:36;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
791584485;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.2666666666667;81.1716666666667;0;93;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 14:07:22;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 14:07:34;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
791597348;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;57.8432216666667;81.096;13;25.2999992370605;0;24;Under Way Using Engine;0;S-AIS;19.08.2019 14:02:10;18.08.2019 23:52:02;22.08.2019 04:00:00;19.08.2019 14:02:25;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
791618274;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.27;81.1716666666667;0;134;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 14:40:23;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 14:40:43;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
791626693;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;58.546845;81.158255;19;103.900001525879;0;104;Under Way Using Engine;0;S-AIS;19.08.2019 14:37:24;18.08.2019 23:52:02;22.08.2019 04:00:00;19.08.2019 14:37:33;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
791665788;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.27;81.1716666666667;0;134;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 14:43:22;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 14:43:36;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
791718682;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.2671766666667;81.1718266666667;0;256.700012207031;0;247;Under Way Using Engine;0;S-AIS;19.08.2019 15:01:47;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 15:02:07;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
791718975;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;59.1527016666667;81.071415;19;132;0;132;Under Way Using Engine;0;S-AIS;19.08.2019 15:01:42;18.08.2019 23:52:02;22.08.2019 04:00:00;19.08.2019 15:01:57;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
791753606;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.2663333333333;81.1717433333333;0;216.699996948242;0;219;Under Way Using Engine;0;S-AIS;19.08.2019 15:09:30;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 15:09:48;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
791755890;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;59.3137383333333;81.0431466666667;19;148.5;0;149;Under Way Using Engine;0;S-AIS;19.08.2019 15:08:55;19.08.2019 15:04:04;22.08.2019 04:00:00;19.08.2019 15:09:16;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
791825181;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;59.1148;80.943655;18;227.600006103516;0;228;Under Way Using Engine;0;S-AIS;19.08.2019 15:29:42;19.08.2019 15:04:04;22.08.2019 04:00:00;19.08.2019 15:29:57;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
791839706;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.265;81.1716666666667;0;241;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 15:25:24;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 15:25:46;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
791881897;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.2682216666667;81.1714133333333;0;0;0;259;Under Way Using Engine;0;S-AIS;19.08.2019 15:42:28;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 15:42:51;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
791882418;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;58.834615;80.9272466666667;16;255.399993896484;0;255;Under Way Using Engine;0;S-AIS;19.08.2019 15:42:15;19.08.2019 15:04:04;22.08.2019 04:00:00;19.08.2019 15:42:50;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
791899288;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.27;81.1716666666667;0;199;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 16:01:24;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 16:01:37;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
791899982;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;58.4400566666667;80.922115;5;207.800003051758;0;209;Under Way Using Engine;0;S-AIS;19.08.2019 16:01:15;19.08.2019 15:04:04;22.08.2019 04:00:00;19.08.2019 16:01:44;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;3
791949384;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.2698783333333;81.1712366666667;0;168;0;193;Under Way Using Engine;0;S-AIS;19.08.2019 16:04:57;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 16:05:22;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
791952138;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;58.443805;80.9184966666667;5;159.699996948242;0;159;Under Way Using Engine;0;S-AIS;19.08.2019 16:03:52;19.08.2019 15:04:04;22.08.2019 04:00:00;19.08.2019 16:04:08;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
791975590;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.3483333333333;81.155;6;124;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 16:28:23;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 16:28:42;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
791977065;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;58.125775;80.8649766666667;13;208.399993896484;0;207;Under Way Using Engine;0;S-AIS;19.08.2019 16:27:59;19.08.2019 15:04:04;22.08.2019 04:00:00;19.08.2019 16:28:13;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;3
792006338;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.523785;81.1330783333333;6;123.800003051758;0;119;Under Way Using Engine;0;S-AIS;19.08.2019 16:50:04;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 16:50:10;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
792021464;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;57.9396883333333;80.8211816666667;12;21.1000003814697;0;21;Under Way Using Engine;0;S-AIS;19.08.2019 16:45:15;19.08.2019 15:04:04;22.08.2019 04:00:00;19.08.2019 16:45:39;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;3
792045712;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.6366666666667;81.1233333333333;6;118;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 17:01:20;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 17:01:39;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
792046679;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;58.000635;80.8541466666667;7;25.7000007629395;0;24;Under Way Using Engine;0;S-AIS;19.08.2019 17:01:05;19.08.2019 16:58:05;22.08.2019 04:00:00;19.08.2019 17:01:33;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
792082590;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;58.04077;80.8640116666667;3;34.7999992370605;0;31;Under Way Using Engine;0;S-AIS;19.08.2019 17:09:16;19.08.2019 16:58:05;22.08.2019 04:00:00;19.08.2019 17:09:54;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;3
792088913;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.695;81.1183333333333;6;119;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 17:07:22;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 17:07:34;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
792116926;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.84497;81.1087816666667;6;110;0;109;Under Way Using Engine;0;S-AIS;19.08.2019 17:21:38;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 17:21:55;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
792117382;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;58.0573383333333;80.85427;6;148.5;0;146;Under Way Using Engine;0;S-AIS;19.08.2019 17:21:32;19.08.2019 16:58:05;22.08.2019 04:00:00;19.08.2019 17:21:56;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;3
792173302;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;56.8595783333333;81.107945;6;110;0;109;Under Way Using Engine;0;S-AIS;19.08.2019 17:22:58;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 17:23:24;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
792174920;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;58.0621833333333;80.85304;7;148.600006103516;0;147;Under Way Using Engine;0;S-AIS;19.08.2019 17:22:16;19.08.2019 16:58:05;22.08.2019 04:00:00;19.08.2019 17:22:36;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
792197205;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KVERINI;08190600;4.30000019073486;57.116405;81.0905433333333;6;119.300003051758;0;116;Under Way Using Engine;0;S-AIS;19.08.2019 17:47:29;19.08.2019 06:08:31;19.08.2019 06:00:00;19.08.2019 17:47:46;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
792200815;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;57.7849516666667;80.787165;18;165.899993896484;0;166;Under Way Using Engine;0;S-AIS;19.08.2019 17:46:21;19.08.2019 16:58:05;22.08.2019 04:00:00;19.08.2019 17:46:35;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
792230327;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KUN IS;08200600;4.30000019073486;57.8304766666667;81.0864883333333;0;304.899993896484;0;353;Under Way Using Engine;0;S-AIS;19.08.2019 20:49:27;19.08.2019 20:20:29;20.08.2019 06:00:00;19.08.2019 20:49:43;;SEA SPIRIT;Passenger Ship;Cruise Ship;1
792232300;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;57.0643266666667;80.617975;11;205.199996948242;0;212;Under Way Using Engine;0;S-AIS;19.08.2019 20:48:57;19.08.2019 20:16:02;22.08.2019 04:00:00;19.08.2019 20:49:16;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
792267020;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KUN IS;08200600;4.30000019073486;57.8233333333333;81.0866666666667;0;209;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 21:01:21;19.08.2019 20:20:29;20.08.2019 06:00:00;19.08.2019 21:01:40;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
792294371;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;57.0336833333333;80.6136516666667;14;240.300003051758;0;241;Under Way Using Engine;0;S-AIS;19.08.2019 20:50:44;19.08.2019 20:16:02;22.08.2019 04:00:00;19.08.2019 20:51:24;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;3
792357603;273316240;9152959;50 LET POBEDY;UGYU;Passenger;69;No Additional Information;A;160;30;Russian Federation;273;MURMANSK;08220400;10.8000001907349;56.09901;80.5340633333333;17;246.100006103516;0;243;Under Way Using Engine;0;S-AIS;19.08.2019 21:26:18;19.08.2019 20:16:02;22.08.2019 04:00:00;19.08.2019 21:26:38;50 ЛЕТ ПОБЕДЫ;50 LET POBEDY;Service Ship;Icebreaker;1
792360296;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KUN IS;08200600;4.30000019073486;57.8116666666667;81.085;0;294;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 21:25:23;19.08.2019 20:20:29;20.08.2019 06:00:00;19.08.2019 21:25:35;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
792386106;309224000;8802868;SEA SPIRIT;C6PJ8;Passenger;60;;A;91;16;Azores;309;KUN IS;08200600;4.30000019073486;57.795;81.0866666666667;0;306;0;0;Under Way Using Engine;0;S-AIS;19.08.2019 21:49:20;19.08.2019 20:20:29;20.08.2019 06:00:00;19.08.2019 21:49:44;;SEA SPIRIT;Passenger Ship;Cruise Ship;27
